frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-754.0800499999998,-792.5010999999998,-719.1409000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
1,-711.7916499999999,-738.2048999999998,-688.8603,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
2,-682.9047499999999,-708.0836999999999,-661.2077,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
3,-653.2552999999998,-680.4282999999999,-629.5642,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
4,-622.1483499999998,-648.7863999999998,-598.9922,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
5,-591.1232999999999,-618.1623999999999,-567.5661,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
6,-560.9203999999999,-586.7823999999998,-538.5403000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
7,-532.4431499999998,-557.6397999999999,-510.7284000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
8,-503.47889999999984,-529.8274999999999,-480.61220000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
9,-470.82174999999984,-499.8327999999999,-445.2926,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
10,-440.3145999999999,-464.51379999999995,-419.59730000000013,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
11,-412.94119999999975,-438.5924,-390.7719000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
12,-382.94944999999984,-409.99559999999974,-359.38520000000017,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
13,-352.7824499999997,-378.60469999999987,-330.4421,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
14,-321.27499999999986,-349.66309999999976,-296.3688000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
15,-290.7774499999998,-315.46609999999987,-269.5707,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
16,-262.26239999999984,-288.55729999999994,-239.44939999999997,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
17,-231.70944999999983,-258.56979999999976,-208.33100000000013,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
18,-202.45154999999977,-227.55179999999973,-180.83320000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
19,-172.58714999999984,-200.0544,-148.6017999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
20,-139.84449999999993,-167.8096999999998,-115.36120000000005,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
21,-110.45974999999999,-134.58239999999978,-89.81899999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
22,-83.26604999999972,-108.91959999999972,-61.09439999999995,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
23,-52.800649999999905,-80.20049999999992,-28.882700000000114,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
24,-20.961849999999913,-48.016799999999876,2.611199999999826,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
25,11.06230000000005,-16.60149999999976,35.24420000000009,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
26,41.39740000000029,16.034300000000258,63.2786000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
27,70.80380000000014,44.07210000000009,94.05359999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
28,101.59570000000008,74.93470000000025,124.77479999999991,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
29,149.75480000000016,105.65980000000013,190.36789999999996,146,0.9881518221158021,,0,-90,,0,,,0,,,0,
30,208.55420000000004,171.23559999999998,242.39089999999987,109,0.9889291889547452,,0,-301,,0,,,0,,,0,
31,269.7191,223.26180000000022,312.69449999999983,75,0.975594937068082,,0,-393,,0,,,0,,,0,
32,339.1618000000003,293.9766000000002,380.8651,38,0.9966202385170635,,0,,,0,,,0,,,0,
33,406.79330000000004,361.701,448.40369999999984,21,0.9993909810509995,,0,,,0,,,0,,,0,
34,473.2198000000003,429.30560000000014,513.6521,21,0.9993909810509995,,0,,,0,,,0,,,0,
35,537.50405,494.5790000000002,576.9472000000001,21,0.9993909810509995,,0,,274,63,274,,0,,,0,
36,598.5752000000002,557.8184000000001,635.8501000000001,21,0.9993909810509995,,0,,128,63,128,,0,,,0,
37,659.0520000000001,616.7230000000004,697.8991000000001,21,0.9993909810509995,,0,,66,63,66,,0,,,0,
38,719.4865000000004,678.8210000000004,756.6700999999998,21,0.9993909810509995,,0,,41,63,41,,0,,,0,
39,782.97525,737.5058000000004,824.9627999999998,21,0.9993909810509995,,0,,29,63,29,,0,,,0,
40,848.2493,805.8682000000003,887.1484999999998,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
41,895.5742,867.9802000000004,919.6862999999998,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
42,939.1834000000003,900.4739000000004,974.4110000000001,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
43,984.7770500000001,955.3390000000004,1010.7332000000001,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
44,1017.4066000000003,991.6608000000001,1039.6704999999997,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
45,1048.2221000000004,1020.5484000000001,1072.4139,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
46,1078.7854000000002,1053.2941999999998,1100.7947,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
47,1107.2789500000003,1081.7234000000003,1129.3525999999997,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
48,1138.34285,1110.5814,1162.6223999999997,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
49,1177.3179000000005,1143.8289,1207.3250000000003,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
50,1221.1933000000004,1188.2404000000001,1250.6643,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
51,1264.3928,1231.5762,1293.7275,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
52,1300.8600999999999,1274.6235000000001,1323.6147999999998,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
53,1331.7098,1304.5266000000001,1355.4110999999998,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
54,1370.9738500000003,1336.3178000000003,1402.1480000000001,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
55,1420.1950500000003,1382.9905000000003,1453.9177,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
56,1462.9811,1434.7666,1487.7136999999998,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
57,1507.6727,1468.5973,1543.2662,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
58,1552.6834,1524.1585,1577.7264,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
59,1592.6280000000002,1558.5183000000002,1623.2558,21,0.9993909810509995,,0,,29,64,29,,0,,,0,
60,1640.15945,1604.1488,1672.6882,24,0.9790457686962651,,0,,41,64,41,,0,,,0,
61,1691.35225,1653.478,1725.7446,24,0.9790457686962651,,0,,41,64,41,,0,,,0,
62,1741.4769000000001,1706.618,1772.8539,25,0.9906813053008027,,0,,44,64,44,,0,,,0,
63,1796.50785,1753.7412,1835.7925999999998,28,0.9973923443101798,,0,,54,64,54,,0,,,0,
64,1857.8167000000003,1816.6912000000002,1895.4602999999997,30,0.9779107762162923,,0,,59,64,59,,0,,,0,
65,1911.34175,1876.3503,1942.8512999999998,30,0.9779107762162923,,0,,59,64,59,,0,,,0,
66,1962.5724,1923.7366000000002,1997.9263,33,0.9993763180438247,,0,,71,64,71,,0,,,0,
67,2004.8108000000002,1978.7891,2027.3505999999998,33,0.9993763180438247,,0,,71,64,71,,0,,,0,
68,2042.3251,2008.2137000000002,2072.9546,35,0.98939638811764,,0,,77,64,77,,0,,,0,
69,2089.52325,2053.8029,2121.7617,36,0.9976084674883363,,0,,82,64,82,,0,,,0,
70,2126.8816500000003,2102.684,2147.5974,36,0.9976084674883363,,0,,82,64,82,,0,,,0,
71,2171.0610500000003,2128.4801,2210.1601,34,0.9952381447815872,,0,,61,63,61,,0,,,0,
72,2237.6195500000003,2191.0929,2280.6643,30,0.9954159059681652,,0,,40,63,40,,0,,,0,
73,2304.97785,2261.6175000000003,2344.8563,25,0.9911427313183813,,0,,29,63,29,,0,,,0,
74,2367.2072,2325.8363,2405.0962,22,0.9976084674883361,,0,,26,63,26,,0,,,0,
75,2431.20985,2385.9201000000003,2473.0177,21,0.9993909810509995,,0,,25,63,25,,0,,,0,
76,2507.5191000000004,2453.992,2557.5643,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
77,2563.9773,2538.4431,2586.0295999999994,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
78,2590.4912500000005,2566.8127,2610.6879000000004,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
79,2617.7924500000004,2591.5526999999997,2640.5503000000003,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
80,2649.2548,2621.3830000000003,2673.6447000000003,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
