frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-712.8435,-765.4527,-660.2343,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
1,-650.89415,-672.2773,-629.511,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
2,-619.60745,-641.7212,-597.4936999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
3,-586.9646,-609.6499,-564.2792999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
4,-556.56015,-576.3884,-536.7318999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
5,-527.81295,-548.9565,-506.6693999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
6,-499.3304999999999,-518.9049,-479.75609999999983,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
7,-471.52604999999994,-491.99710000000005,-451.05499999999984,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
8,-439.65085,-463.19039999999995,-416.1113,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
9,-408.9239499999999,-428.1578999999999,-389.69000000000005,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
10,-379.9577999999999,-401.9281000000001,-357.98749999999995,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
11,-350.00694999999996,-370.2285999999999,-329.7853,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
12,-319.6983,-342.02430000000004,-297.3723,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
13,-287.37829999999985,-309.5221999999999,-265.2343999999998,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
14,-258.33489999999983,-277.28240000000005,-239.38740000000007,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
15,-230.53269999999975,-251.50469999999996,-209.5607,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
16,-200.07679999999982,-221.7962,-178.35739999999987,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
17,-169.22395000000006,-190.58910000000014,-147.85879999999997,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
18,-138.73344999999995,-160.0924,-117.3744999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
19,-109.64190000000008,-129.51819999999998,-89.76559999999995,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
20,-81.61589999999978,-101.87260000000015,-61.35919999999987,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
21,-50.91399999999976,-73.59429999999998,-28.23369999999977,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
22,-19.17534999999998,-40.46849999999995,2.1177999999999884,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
23,18.832350000000133,-9.999099999999999,47.66380000000004,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
24,55.62989999999991,35.557000000000016,75.70280000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
25,84.75630000000001,63.58330000000001,105.92930000000024,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
26,115.29590000000007,93.8089,136.78290000000015,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
27,162.75514999999996,124.57290000000012,200.93740000000003,143,0.9995066346857692,,0,-112,,0,,,0,,,0,
28,222.23194999999987,188.69700000000012,255.76690000000008,106,0.9824092855990239,,0,-312,,0,,,0,,,0,
29,282.1916500000002,243.52279999999996,320.8605,74,0.9751984912898757,,0,-396,,0,,,0,,,0,
30,344.2147500000001,308.61699999999996,379.8125,43,0.9877305522244283,,0,,,0,,,0,,,0,
31,402.5795000000003,367.6651999999999,437.4938000000002,21,0.9993909810509995,,0,,,0,,,0,,,0,
