frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-775.5800999999998,-813.3193999999999,-730.4975999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
1,-718.8503999999998,-750.0328999999999,-680.3246999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
2,-672.7561499999998,-699.9748999999999,-638.1941999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
3,-597.9449999999998,-657.9381999999999,-530.6086,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
4,-503.00834999999984,-550.3385999999999,-448.33489999999983,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
5,-425.9843499999997,-467.95219999999995,-376.6732999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
6,-362.4160499999998,-396.2995999999998,-321.1893,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
7,-309.8658499999997,-340.9134999999999,-271.4749999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
8,-259.39009999999985,-291.2201,-220.2168999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
9,-214.9437499999999,-239.95449999999983,-182.58979999999997,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
10,-177.06119999999987,-202.31459999999993,-144.4645999999998,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
11,-132.02019999999993,-164.19669999999996,-92.5005000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
12,-85.94889999999987,-112.27799999999979,-52.27659999999992,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
13,-42.57489999999984,-72.06029999999987,-5.746299999999792,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
14,1.7807000000002517,-25.51559999999995,36.42020000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
15,53.61305000000016,16.69710000000009,97.87220000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
16,123.27365000000009,78.11860000000024,175.7719000000002,158,1.0000000000000002,,0,-68,,0,,,0,,,0,
17,202.45025000000032,156.07310000000007,256.17060000000015,129,0.9959452716460073,,0,-169,,0,,,0,,,0,
18,279.6170500000003,236.4494000000002,330.12789999999995,126,0.987742660418804,,0,-179,,0,,,0,,,0,
19,340.3787500000001,310.3686,377.73209999999995,126,0.987742660418804,,0,-179,,0,,,0,,,0,
20,396.1114500000001,357.9656,441.6005,135,0.9972816132303565,,2,-62,,0,,,0,,,0,
21,462.4004000000002,421.95510000000013,510.1889000000001,143,0.9982941489669869,,52,-12,,0,,,0,,,0,
22,532.0612000000001,490.44230000000016,581.0233000000003,152,0.9983707025328336,13,63,13,,0,,,0,,,0,
23,597.6256500000004,561.2560000000001,641.3385000000003,158,1.0000000000000002,21,63,21,,0,,,0,,,0,
24,661.8331499999999,621.6700999999998,709.3394000000003,158,1.0000000000000002,24,63,24,,0,,,0,,,0,
25,729.3573500000002,689.7276000000002,776.3303000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
26,783.5648500000002,756.6024000000002,817.8705,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
27,829.1568500000003,798.1943000000001,867.4626000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
28,871.4241500000003,847.8678,902.3237000000004,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
29,905.7724000000003,882.565,936.3229999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
30,944.68255,916.5338000000002,980.1745000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
31,989.9569500000002,960.4335999999998,1026.8235,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
32,1036.4628500000003,1007.0260000000003,1073.2428999999997,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
33,1081.89545,1053.5189,1117.6151999999997,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
34,1131.3200500000003,1097.8827,1172.1006000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
35,1177.2343,1152.3562000000002,1209.4555999999998,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
36,1215.6208000000001,1189.7179,1248.8669,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
37,1252.16255,1229.0896000000002,1282.5787,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
38,1292.4068000000002,1262.7809000000002,1329.3759,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
39,1340.0747000000001,1309.5895,1377.9031,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
40,1384.9838,1358.1167,1419.1941000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
41,1430.7617500000006,1399.4390000000003,1469.4277000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
42,1477.4625000000005,1449.7011000000002,1512.5671000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
43,1520.71475,1492.7838000000002,1555.9888999999998,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
44,1566.40335,1536.1985,1603.9514,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
