frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-749.9303,-788.4042000000002,-709.7838999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
1,-710.01565,-732.0416000000001,-686.3171999999998,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
2,-682.79145,-708.6762000000001,-655.2341999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
3,-651.18905,-677.5931000000002,-623.1124999999998,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
4,-620.2090000000001,-645.3904000000001,-593.3550999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
5,-589.12585,-615.5798000000002,-560.9993999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
6,-560.7472,-583.2201000000001,-536.6017999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
7,-532.91515,-558.9638000000001,-505.19399999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
8,-500.9389,-527.5515000000001,-472.6537999999998,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
9,-470.81025,-495.0128000000002,-444.9351999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
10,-441.1793,-467.2015000000001,-413.4846,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
11,-410.25220000000013,-435.7627,-383.0691999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
12,-380.81780000000003,-405.39880000000016,-354.5642999999998,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
13,-350.44039999999995,-376.83900000000017,-322.36929999999984,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
14,-318.85925,-344.72490000000016,-291.3210999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
15,-288.10465,-313.6559000000002,-260.8808999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
16,-259.5649000000001,-283.09900000000016,-234.35829999999987,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
17,-226.7772,-256.6311000000003,-195.25080000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
18,-187.76604999999995,-217.59420000000023,-156.2654,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
19,-154.67415000000005,-178.62020000000007,-129.0555999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
20,-126.29119999999989,-151.40260000000012,-99.50729999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
21,-96.17910000000006,-121.69730000000004,-68.98839999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
22,-66.44965000000002,-91.34300000000007,-39.88379999999984,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
23,-34.55030000000011,-62.12140000000022,-5.306699999999864,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
24,5.092449999999872,-27.660500000000184,39.517900000000054,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
25,40.42669999999998,17.166999999999916,65.35889999999995,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
26,68.35079999999994,43.04639999999995,95.32770000000005,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
27,99.70749999999998,73.0779,128.0096000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
28,131.47119999999995,105.65809999999988,158.95680000000016,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
29,162.65374999999995,136.6072999999999,190.37270000000012,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
30,207.00285000000008,168.0266999999999,247.65150000000017,151,0.9971297356650104,,43,-21,,0,,,0,,,0,
31,267.01419999999985,225.4146999999998,310.2862,145,0.9965032240306215,,23,-41,,0,,,0,,,0,
32,313.94444999999996,287.9377999999999,341.6236000000001,145,0.9965032240306215,,23,-41,,0,,,0,,,0,
33,354.1270999999999,319.4250999999997,390.50160000000005,141,0.9769679511304497,,10,-54,,0,,,0,,,0,
34,398.5149999999999,368.25789999999984,430.44460000000004,130,0.9990760636266148,,0,-94,,0,,,0,,,0,
35,443.1723999999999,408.1487999999997,479.86850000000004,130,0.9990760636266148,,0,-94,,0,,,0,,,0,
36,494.80735000000004,457.6002000000001,533.6870000000001,119,0.9822184099309531,,0,-134,,0,,,0,,,0,
37,546.3568499999999,511.45429999999965,582.9319000000003,113,0.9947496022404931,,0,-153,,0,,,0,,,0,
38,604.5357000000001,560.6577,650.0862000000004,113,0.9947496022404931,,0,-153,,0,,,0,,,0,
39,654.1616499999998,627.8558999999998,682.1398999999999,105,0.998093525212906,,0,-182,,0,,,0,,,0,
40,694.4136999999998,659.8426999999999,730.6572000000003,100,0.9937574366093693,,0,-200,,0,,,0,,,0,
41,768.6429999999998,708.3824999999999,830.5759999999998,87,0.9982607288966943,,0,-245,,0,,,0,,,0,
42,854.7924499999997,808.3245,902.9329,84,0.9941143861108199,,0,-256,,0,,,0,,,0,
43,911.1786,880.6944999999998,943.3352000000002,84,0.9941143861108199,,0,-256,,0,,,0,,,0,
44,951.4935499999999,921.0764999999999,983.5831000000001,77,0.985639957454274,,0,-297,,0,,,0,,,0,
45,1000.8681999999997,961.3086000000001,1042.1002999999998,68,0.9872071543694578,,0,-368,,0,,,0,,,0,
46,1080.3163000000002,1019.8009,1142.5042,51,0.9983721658414725,,0,-426,,0,,,0,,,0,
47,1166.02255,1120.2222999999997,1213.4953000000003,34,0.9988646551111448,,0,,,0,,,0,,,0,
48,1227.0831500000002,1191.2151999999999,1264.6236000000001,21,0.9993909810509995,,0,,,0,,,0,,,0,
49,1299.6022499999997,1242.3529999999998,1358.5240000000001,21,0.9993909810509995,,0,,,0,,,0,,,0,
50,1384.94005,1336.1968,1435.3558,21,0.9993909810509995,,0,,217,63,217,,0,,,0,
51,1464.6059000000002,1413.1865999999998,1517.6977000000004,21,0.9993909810509995,,0,,89,63,89,,0,,,0,
52,1533.1835499999995,1495.6861999999999,1572.3533999999997,21,0.9993909810509995,,0,,44,63,44,,0,,,0,
53,1603.03635,1550.0476999999998,1657.6975,21,0.9993909810509995,,0,,31,63,31,,0,,,0,
54,1670.5735000000002,1635.5968999999998,1707.2225999999998,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
55,1714.1502499999995,1685.0936999999997,1744.8793000000003,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
56,1748.4040999999995,1722.5225999999996,1775.9581000000005,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
57,1790.9354,1753.6451,1829.8982000000003,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
58,1850.76065,1807.6500999999996,1895.5437,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
59,1905.6899,1873.3101,1939.7422000000004,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
60,1944.3673500000002,1917.4980999999996,1972.9091000000005,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
61,1990.86185,1950.6140999999996,2032.7821000000001,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
62,2034.8059999999994,2010.5358999999996,2060.7486,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
63,2064.947,2038.4001999999998,2093.166300000001,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
