frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-767.1241999999999,-804.2814999999998,-726.6497,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
1,-726.8129999999999,-753.3409999999999,-696.9678,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
2,-698.9682499999999,-723.7727999999998,-670.8465,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
3,-669.8909999999998,-697.7403999999998,-638.7244000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
4,-637.2824999999999,-665.6161999999998,-605.6316,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
5,-605.9406499999999,-632.5222999999999,-576.0418,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
6,-575.4331499999998,-602.8160999999998,-544.7330000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
7,-540.3034499999999,-571.5491999999998,-505.7405,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
8,-504.43439999999987,-532.5575999999999,-472.99400000000014,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
9,-471.02565000000004,-499.80999999999983,-438.92409999999995,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
10,-433.2363,-465.75969999999984,-397.39570000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
11,-396.1340499999999,-424.2348999999999,-364.7159999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
12,-358.1562999999999,-391.4659999999999,-321.5293999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
13,-310.07029999999986,-348.3282999999999,-268.4951000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
14,-263.33025,-295.2498999999998,-228.09339999999997,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
15,-222.26645000000008,-254.9404999999997,-186.27520000000004,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
16,-176.66219999999976,-212.9141999999997,-137.09300000000007,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
17,-132.0048999999999,-163.85449999999992,-96.83809999999994,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
18,-97.56565,-123.69089999999983,-68.1232,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
19,-67.95449999999983,-94.95449999999983,-37.63729999999987,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
20,-37.51299999999992,-64.47659999999996,-7.232199999999921,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
21,1.815599999999904,-34.06719999999996,41.01559999999995,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
22,48.63265000000001,14.171100000000024,86.41139999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
23,94.27040000000011,59.742800000000216,132.11519999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
24,156.37425000000007,105.33580000000029,210.72989999999982,200,0.9987185016995402,182,64,182,,0,,,0,,,0,
25,214.73815000000013,183.89610000000016,248.89739999999983,200,0.9987185016995402,182,64,182,,0,,,0,,,0,
26,259.22490000000016,222.23790000000008,299.5291000000002,245,0.983255717593589,284,64,284,,0,,,0,,,0,
27,313.25255000000016,272.9407000000001,356.88160000000016,,0.4259299336235639,397,63,397,,0,,,0,,,0,
28,375.19180000000006,330.1247000000003,423.57609999999977,,0.4279163700371019,,22,458,,0,,,0,,,0,
29,443.1626000000001,396.99890000000005,492.64350000000013,,0.4065358813404922,,0,,,0,,,0,,,0,
30,509.90054999999984,465.84770000000026,557.2705999999998,,0.4019834546781663,,0,,,0,,,0,,,0,
31,571.79315,530.6169,616.2865999999999,,0.39107567606456595,,0,,,0,,,0,,,0,
32,631.4009500000002,589.6930000000002,676.4261000000001,,0.39107567606456595,,0,,,0,,,0,,,0,
33,701.4155500000002,649.6257,756.5225999999998,,0.39107567606456595,,0,,,0,,,0,,,0,-144
34,778.1822000000002,729.7761,829.9054999999998,,0.39107567606456595,,0,,,0,,,0,,,35,-29
35,849.4974499999998,804.2878000000001,898.0243,,0.39107567606456595,,0,,,0,,,0,,8,63,8
36,914.5333500000002,871.2095000000004,961.1743999999999,,0.39107567606456595,,0,,,0,,,0,,20,63,20
37,971.5484499999998,934.3462,1012.0679,,0.39107567606456595,,0,,,0,,,0,,24,63,24
38,1021.2901999999999,985.2293,1060.6682999999998,,0.39107567606456595,,0,,,0,,,0,,24,64,24
39,1073.0295999999998,1033.8801000000003,1115.4962999999998,,0.39107567606456595,,0,,,0,,,0,,24,64,24
