frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-756.0976000000002,-794.5802000000001,-721.4147,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
1,-710.5074500000001,-735.5119000000001,-689.3027000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
2,-679.0353500000001,-703.5241000000001,-658.3463,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
3,-650.6281000000001,-672.5097000000001,-632.5462000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
4,-621.5708500000001,-646.7658000000001,-600.1756,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
5,-591.3284500000002,-614.3932000000001,-572.0634000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
6,-562.2198000000001,-586.1574,-542.0819000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
7,-529.1740000000001,-556.2951,-505.85260000000005,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
8,-499.7844500000001,-520.0734000000001,-483.2952,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
9,-472.89935000000014,-497.5136000000001,-452.0848000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
10,-441.3700000000001,-466.18060000000014,-420.3591000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
11,-410.73035000000027,-434.4701,-390.7903000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
12,-379.33280000000013,-404.86230000000023,-357.60300000000007,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
13,-350.2904500000002,-371.8202000000001,-332.5604000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
14,-323.08280000000013,-346.71540000000005,-303.2499,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
15,-292.5925000000002,-317.3523,-271.63239999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
16,-261.62345000000005,-285.8483000000001,-241.19830000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
17,-229.2288000000001,-255.2940000000001,-206.96330000000012,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
18,-199.39335000000005,-221.06400000000008,-181.52240000000006,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
19,-171.48500000000013,-195.74250000000006,-151.0272,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
20,-141.11030000000005,-165.13470000000007,-120.88560000000007,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
21,-109.88105000000019,-135.10210000000006,-88.45970000000011,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
22,-73.79055000000017,-102.67419999999993,-48.70659999999998,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
23,-31.2641000000001,-62.81989999999996,-3.508000000000038,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
24,11.927599999999984,-17.594900000000052,37.65039999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
25,57.32524999999987,23.534200000000055,87.31659999999988,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
26,100.4532999999999,73.20350000000008,123.90339999999992,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
27,147.15159999999992,109.8246999999999,180.6787999999999,158,1.0000000000000002,6,64,6,,0,,,0,,,0,
28,194.02544999999986,166.5362,217.71499999999992,158,1.0000000000000002,6,64,6,,0,,,0,,,0,
29,232.6910499999999,203.58989999999994,257.99249999999984,146,0.9991472068128906,,28,-36,,0,,,0,,,0,
30,281.4984999999997,243.8498999999997,315.3473999999999,141,0.9963887130958664,,11,-53,,0,,,0,,,0,
31,342.75284999999985,301.2233000000001,380.4827,141,0.9963887130958664,,11,-53,,0,,,0,,,0,
32,398.3904499999999,366.3296999999998,426.65149999999994,135,0.9960704962073209,,0,-74,,0,,,0,,,0,
33,450.01319999999987,412.5036,483.72309999999993,122,0.9921042802250362,,0,-121,,0,,,0,,,0,
34,501.79909999999995,469.5711000000001,530.2274,122,0.9921042802250362,,0,-121,,0,,,0,,,0,
35,552.7149999999999,516.1176,585.5127000000002,108,0.9927313553534117,,0,-170,,0,,,0,,,0,
36,606.4196999999999,571.4236999999998,637.616,108,0.9927313553534117,,0,-170,,0,,,0,,,0,
37,663.23425,623.6457,699.0230999999999,95,0.9941138501166824,,0,-214,,0,,,0,,,0,
38,714.5246999999999,684.8707999999997,740.3788999999997,95,0.9941138501166824,,0,-214,,0,,,0,,,0,
39,765.9169499999998,726.3800000000001,801.6542,83,0.9983042603498732,,0,-257,,0,,,0,,,0,
40,819.6687499999998,787.4996999999998,848.0380999999998,83,0.9983042603498732,,0,-257,,0,,,0,,,0,
41,871.1201000000001,833.8879999999999,904.5524999999998,74,0.9722118146099042,,0,-290,,0,,,0,,,0,
42,924.5517500000001,890.4796000000001,954.8242,74,0.9722118146099042,,0,-290,,0,,,0,,,0,
