frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-746.3075499999999,-787.9440999999998,-701.7791,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
1,-698.6077999999999,-720.5496999999998,-673.774,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
2,-669.7189499999998,-692.5809999999999,-643.965,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
3,-640.4464999999998,-662.8304999999998,-615.1706,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
4,-608.1981999999998,-634.0405999999998,-579.4639,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
5,-577.3126999999998,-598.3037999999999,-553.4297,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
6,-547.0215999999998,-572.2611999999999,-518.8901,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
7,-517.9608499999998,-537.7260999999999,-495.30369999999994,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
8,-491.24654999999984,-514.1461999999999,-465.4549999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
9,-459.5112999999999,-484.3368999999998,-431.7937999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
10,-426.3698499999998,-450.7510999999997,-399.09670000000006,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
11,-397.20164999999974,-418.05579999999986,-373.4556,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
12,-370.4832999999999,-392.30349999999976,-345.7711999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
13,-340.0973499999998,-364.7307999999998,-312.5719999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
14,-308.6352499999998,-331.4185,-282.9601,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
15,-277.2182499999999,-301.7983999999999,-249.74620000000004,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
16,-247.90169999999966,-268.6984,-224.21309999999994,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
17,-219.32059999999979,-243.0858999999998,-192.66340000000014,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
