frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-753.37875,-794.5531000000002,-707.2467000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
1,-708.5863999999999,-733.1473000000002,-679.0678000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
2,-679.6075999999999,-705.1625000000001,-649.0950000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
3,-650.4269499999999,-675.0357000000001,-620.8605000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
4,-620.36185,-646.9559000000002,-588.8101000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
5,-589.1372999999999,-614.9069000000002,-558.4100000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
6,-558.4295999999999,-584.5099000000001,-527.3916000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
7,-529.79405,-553.2867000000001,-501.34370000000024,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
8,-501.3623499999999,-527.4448000000002,-470.3222000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
9,-471.38654999999994,-496.4190000000001,-441.3964000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
10,-440.9274499999999,-467.41160000000013,-409.4856000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
11,-408.6394499999999,-435.3868000000002,-376.9344000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
12,-378.89455,-402.97640000000024,-349.85500000000025,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
13,-351.3671999999999,-375.8634000000002,-321.91330000000016,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
14,-320.9863499999999,-348.0127000000002,-289.00230000000033,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
15,-289.0170999999998,-315.0811000000001,-257.99540000000025,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
16,-259.02765,-284.0953000000002,-229.00230000000033,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
17,-229.04485,-254.97410000000013,-198.15790000000038,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
18,-199.71849999999995,-223.94350000000009,-170.53580000000034,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
19,-170.0673999999999,-196.63610000000017,-138.5410000000004,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
20,-139.76364999999987,-164.62310000000002,-109.94650000000024,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
21,-109.70879999999988,-135.9212,-78.53870000000029,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
