frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-770.2107500000001,-797.2129000000001,-743.2086,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
1,-692.1835000000001,-744.3884,-639.9786,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
2,-621.4741000000001,-641.2739,-601.6743,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
3,-589.6133500000001,-602.9885,-576.2382,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
4,-555.7401500000001,-577.5406,-533.9397,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
5,-508.13740000000007,-535.2166000000001,-481.05819999999994,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
6,-462.5771,-482.29240000000004,-442.86180000000013,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
7,-429.58539999999994,-444.1503,-415.0205000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
8,-400.5572000000002,-416.38740000000007,-384.72699999999986,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
9,-369.32085000000006,-386.0435,-352.5981999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
10,-338.72810000000004,-353.8854000000001,-323.57079999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
11,-291.03755,-324.9304000000002,-257.14469999999983,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
12,-245.6224000000002,-258.3456000000001,-232.89919999999984,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
13,-219.19129999999996,-234.18049999999994,-204.20209999999997,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
14,-175.59765000000016,-205.5664999999999,-145.62879999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
15,-127.02694999999994,-146.87069999999994,-107.18319999999994,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
16,-93.96630000000005,-108.37660000000005,-79.55600000000004,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
17,-61.65955000000008,-80.7659000000001,-42.55319999999983,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
18,-24.464100000000144,-43.758800000000065,-5.169399999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
19,6.394249999999829,-6.530999999999949,19.319500000000062,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
20,35.74629999999979,17.95550000000003,53.53710000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
21,66.70129999999995,52.17729999999983,81.22530000000006,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
22,95.83839999999987,79.85829999999987,111.81849999999986,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
23,135.87005,110.5956000000001,161.14449999999988,143,0.9995066346857692,,0,-112,,0,,,0,,,0,
24,188.6035499999998,159.86709999999994,217.34000000000015,108,0.9961067509209207,,0,-305,,0,,,0,,,0,
25,250.51744999999983,215.97749999999996,285.05740000000014,74,0.9851095909308982,,0,-395,,0,,,0,,,0,
26,310.63605000000007,283.70129999999995,337.57079999999996,44,0.9856492528985494,,0,,,0,,,0,,,0,
27,369.41885,336.21119999999996,402.62649999999985,21,0.9993909810509995,,0,,,0,,,0,,,0,
28,440.17560000000003,401.32119999999986,479.0300000000002,21,0.9993909810509995,,0,,,0,,,0,,,0,
29,506.2971,477.75440000000003,534.8398000000002,21,0.9993909810509995,,0,,349,63,349,,0,,,0,
30,565.0275500000002,533.5569,596.4982,21,0.9993909810509995,,0,,158,63,158,,0,,,0,
31,633.21805,595.2495999999996,671.1864999999998,21,0.9993909810509995,,0,,79,63,79,,0,,,0,
32,699.3430999999996,669.9373,728.7489,21,0.9993909810509995,,0,,41,63,41,,0,,,0,
33,758.3382499999998,727.5171999999998,789.1592999999998,21,0.9993909810509995,,0,,30,63,30,,0,,,0,
34,817.538,788.0021000000002,847.0738999999999,21,0.9993909810509995,,0,,25,63,25,,0,,,0,
35,870.5142499999997,845.8411999999998,895.1873,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
36,906.7907499999997,894.0166999999997,919.5648000000001,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
37,934.39975,918.2086999999997,950.5908,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
38,965.8594499999999,949.355,982.3638999999998,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
39,996.2734999999998,981.1187999999997,1011.4281999999998,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
40,1028.0819999999999,1010.1272999999997,1046.0367,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
41,1057.4996999999998,1044.8116,1070.1878000000002,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
42,1086.1495499999996,1068.8321999999998,1103.4669,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
43,1116.6207,1102.2295,1131.0119,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
44,1146.7226,1129.7727,1163.6725000000001,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
45,1178.3303499999997,1162.4308999999998,1194.2298,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
46,1207.3206500000001,1192.9431,1221.6981999999998,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
47,1234.9506999999999,1220.4773,1249.4241000000002,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
48,1265.8543,1248.1823,1283.5263,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
