frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-748.3449,-786.9187000000001,-712.4098999999999,158,1.0,25,63,25,,0,,,0,,,0,
1,-694.9083,-721.5887000000001,-670.8666999999998,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
2,-658.66705,-680.3022000000001,-639.6706999999999,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
3,-629.8675000000001,-649.1076,-613.2661999999998,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
4,-601.8987,-622.5871000000001,-583.8490999999999,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
5,-572.9639999999999,-593.2832000000001,-555.2835999999999,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
6,-542.8644,-564.7090000000001,-523.6585999999999,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
7,-511.59855000000005,-533.0953000000002,-492.74059999999986,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
8,-482.03035,-502.03380000000016,-464.6656999999998,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
9,-452.70360000000005,-474.00880000000006,-434.03719999999976,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
10,-422.3769500000001,-443.3946000000001,-403.9980999999998,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
11,-391.47305000000006,-413.3140000000001,-372.2709,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
12,-359.99209999999994,-381.7061000000001,-340.9168999999997,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
13,-332.08475,-350.34720000000016,-316.4611,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
14,-303.0855999999999,-325.8954000000001,-282.91459999999984,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
15,-272.26884999999993,-292.2429000000002,-254.93359999999984,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
16,-243.50104999999985,-264.37080000000014,-225.27009999999973,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
17,-211.54880000000003,-234.70410000000015,-191.03229999999985,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
18,-182.13155000000006,-200.29150000000027,-166.6103999999998,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
19,-154.19100000000003,-175.96590000000015,-135.05489999999986,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
20,-123.59754999999996,-144.4923000000001,-105.34159999999974,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
21,-93.6853000000001,-114.65570000000025,-75.35369999999989,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
22,-62.20294999999987,-84.72389999999996,-42.32079999999996,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
23,-26.591199999999844,-51.7478000000001,-4.073399999999765,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
24,10.18035000000009,-13.384400000000142,31.106300000000147,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
25,42.440250000000106,21.670399999999972,60.571300000000065,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
26,71.37064999999984,51.2509,88.85160000000019,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
27,103.20789999999988,79.41390000000001,124.36310000000003,158,0.9908156219596048,24,64,24,,0,,,0,,,0,
