frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-737.5064,-916.6536999999998,-677.2313,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
1,-670.4364,-822.4861999999998,-637.2588000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
2,-628.7470500000001,-782.7472999999999,-593.619,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
3,-588.9294500000001,-739.1481999999999,-557.5829,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
4,-550.2989500000001,-703.1052999999998,-516.3648000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
5,-507.8678,-661.8640999999999,-472.7437,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
6,-461.9149,-618.0184999999999,-424.6835000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
7,-414.24170000000004,-570.1425999999999,-377.21299999999997,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
8,-372.54185000000007,-522.7329999999998,-341.2229,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
9,-332.6838,-486.75329999999985,-297.4865,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
10,-290.9495999999999,-442.98249999999985,-257.7889,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
11,-249.79385000000002,-403.3140999999998,-215.1458,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
12,-207.60850000000005,-360.61339999999973,-173.47580000000016,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
13,-172.4927,-318.93449999999984,-144.92309999999998,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
14,-140.44630000000006,-290.45849999999973,-109.30629999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
15,-101.76445000000012,-254.83339999999998,-67.56770000000006,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
16,-67.46794999999997,-213.02999999999975,-40.778099999999995,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
17,-37.79040000000009,-186.30309999999986,-8.149899999999889,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
18,21.48259999999982,-153.68349999999987,77.77649999999994,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
19,171.25594999999998,-67.67179999999985,291.3115,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
20,305.74344999999994,145.86310000000003,346.75160000000005,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
21,371.8574000000001,201.30930000000012,423.53330000000005,158,1.0000000000000002,,27,-37,,0,,,0,,,0,
22,438.06944999999996,278.04230000000007,479.22440000000006,158,1.0000000000000002,,27,-37,,0,,,0,,,0,
23,501.65824999999995,333.74530000000004,550.6990000000001,153,0.9967883380166249,,10,-54,,0,,,0,,,0,
24,571.5148000000002,405.64670000000024,618.5107,137,0.9976020264336923,,0,-111,,0,,,0,,,0,
25,639.5783999999999,473.62660000000005,686.6579999999999,137,0.9976020264336923,,0,-111,,0,,,0,,,0,
26,707.30285,541.1756,754.5578999999998,119,0.9740216253559222,,0,-172,,0,,,0,,,0,
27,774.0585000000001,609.2029000000002,820.0419000000002,119,0.9740216253559222,,0,-172,,0,,,0,,,0,
28,840.5117,674.5780000000004,887.5731999999998,101,0.9950614701135722,,0,-236,,0,,,0,,,0,
29,941.80105,742.1102000000001,1022.6197000000002,101,0.9845420866567253,,0,-238,,0,,,0,,,0,
30,1138.6324000000004,877.1514999999999,1281.2411000000002,101,0.9845420866567253,,0,-238,,0,,,0,,,0,
31,1331.0485500000004,1137.5329000000002,1405.692,61,0.9834042161716026,,0,-421,,0,,,0,,,0,
32,1483.5585,1260.1667000000002,1588.0781000000002,21,0.9993909810509995,,0,,,0,,,0,,,0,
33,1648.2873500000005,1442.5421000000001,1735.1604000000002,21,0.9993909810509995,,0,,150,63,150,,0,,,0,
34,1782.2416999999996,1589.6742,1855.937,21,0.9993909810509995,,0,,42,63,42,,0,,,0,
35,1892.4890500000001,1710.4647,1955.6412,21,0.9993909810509995,,0,,25,63,25,,0,,,0,
36,1978.1741499999998,1814.1505000000002,2023.3256000000001,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
37,2049.73635,1878.6433000000002,2101.9572,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
38,2125.1521000000002,1958.2005,2173.2315,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
39,2187.9267499999996,2027.7804,2229.2009,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
40,2246.7987000000003,2083.7999,2290.9253,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
41,2303.4130999999998,2145.4764,2342.4776,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
42,2361.48765,2197.0983,2407.0048,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
43,2422.1995500000003,2261.5464,2463.9805,21,0.9993909810509995,,0,,24,64,24,,0,,,0,
