frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-796.0603999999998,-836.4599999999999,-758.0779,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
1,-753.8401999999999,-778.305,-731.7925,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
2,-725.3977499999999,-752.0391999999999,-701.1734,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
3,-696.1359999999999,-721.4472,-673.2419,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
4,-665.69265,-693.607,-640.1954,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
5,-634.4491999999999,-660.5591,-610.7564,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
6,-606.0908,-630.9622999999999,-583.6364,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
7,-576.8902499999999,-604.0013999999999,-552.1962,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
8,-546.2618999999999,-572.5635,-522.3774,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
9,-514.7958499999999,-542.6237999999998,-489.385,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
10,-484.46394999999984,-509.71039999999994,-461.63459999999986,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
11,-457.0454,-481.78329999999994,-434.7246,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
12,-426.7952499999999,-454.9629,-401.0446999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
13,-396.3910999999998,-421.4128999999998,-373.78639999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
14,-366.9432999999999,-394.01189999999997,-342.29179999999997,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
15,-334.9780999999998,-362.54089999999997,-309.8324,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
16,-304.89509999999996,-330.0610999999999,-282.14620000000014,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
17,-276.7818,-302.37519999999995,-253.60550000000012,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
18,-246.34759999999983,-273.97260000000006,-221.13969999999995,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
19,-215.55274999999983,-241.50599999999986,-192.01659999999993,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
20,-183.33424999999988,-212.25209999999993,-156.83349999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
21,-154.21859999999992,-177.19479999999976,-133.65949999999998,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
22,-127.62649999999985,-154.0257999999999,-103.64429999999993,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
23,-97.00714999999991,-124.00979999999981,-72.42160000000013,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
24,-65.95184999999992,-92.7853,-41.535499999999956,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
25,-33.85844999999995,-61.89799999999991,-8.235999999999876,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
26,3.153750000000173,-28.497299999999996,32.387699999999995,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
27,38.53890000000001,12.02559999999994,62.635099999999966,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
28,71.0001000000002,42.27359999999999,97.30949999999984,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
