frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-753.8406499999999,-782.9831,-729.6616,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
1,-703.8277499999998,-751.254,-661.3649,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
2,-648.2833499999998,-682.865,-618.6650999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
3,-613.6558999999999,-640.3421000000001,-591.9331,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
4,-587.3506999999998,-613.403,-566.2618,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
5,-558.9924499999998,-587.9679,-534.9803999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
6,-509.4731499999998,-556.6871,-467.22260000000006,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
7,-464.70304999999985,-488.8162,-445.55330000000004,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
8,-425.4283999999998,-467.2608,-388.55939999999987,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
9,-379.5102999999997,-410.0416,-353.9423999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
10,-334.7995999999998,-375.5571,-299.0055,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
11,-284.19139999999993,-320.6421,-252.70409999999993,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
12,-241.25369999999998,-274.29410000000007,-213.17669999999998,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
13,-210.04554999999982,-234.75890000000004,-190.29560000000015,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
14,-180.9767499999998,-211.99489999999992,-154.92200000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
15,-150.03679999999986,-176.51469999999995,-128.52229999999986,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
16,-122.28864999999973,-150.22250000000008,-99.31819999999993,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
17,-93.45169999999985,-120.9257,-70.9411,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
18,-62.5320499999998,-92.38710000000015,-37.6404,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
19,-30.71524999999997,-59.34590000000003,-7.048000000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
20,5.872000000000071,-28.56529999999998,35.34590000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
21,43.293750000000045,13.717899999999872,67.90620000000013,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
22,76.63500000000022,46.27819999999997,102.02839999999992,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
23,107.4675000000002,80.36300000000006,129.60860000000002,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
24,133.14305000000013,107.90319999999997,153.41949999999997,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
25,161.90935000000013,131.72349999999983,187.13179999999988,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
