frame,t_ms,interval_start_ms,interval_end_ms,header_second_x,header_correlation,marker_0_x,marker_0_visible_width,bar_0_x,marker_1_x,marker_1_visible_width,bar_1_x,marker_2_x,marker_2_visible_width,bar_2_x,marker_3_x,marker_3_visible_width,bar_3_x
0,-751.08645,-791.5020000000001,-714.8768,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
1,-705.3035500000001,-731.618,-683.1949999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
2,-673.6925,-700.0438,-651.5471,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
3,-645.48515,-668.3932,-626.783,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
4,-616.5848500000001,-643.6341,-593.7415,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
5,-584.9293500000001,-610.5911,-563.4735000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
6,-554.33085,-580.3233,-532.5443,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
7,-522.49415,-549.2716,-499.9226,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
8,-493.76650000000006,-516.649,-475.08989999999994,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
9,-466.3963000000001,-491.9361,-445.0624,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
10,-436.1295499999999,-461.79510000000005,-414.6699000000001,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
11,-404.3810500000002,-431.4009000000001,-381.5671,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
12,-370.9430500000001,-398.41010000000006,-347.68190000000004,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
13,-335.19825000000014,-364.5236,-310.0788,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
14,-299.8912499999999,-326.91820000000007,-277.0701999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
15,-269.0354500000001,-293.7741000000001,-248.5027,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
16,-238.17499999999995,-265.20709999999985,-215.34879999999998,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
17,-208.40499999999997,-232.07690000000002,-188.93900000000008,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
18,-179.84010000000012,-205.65449999999987,-158.23159999999984,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
19,-150.6785000000002,-174.93460000000005,-130.62830000000008,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
20,-120.12794999999983,-147.36969999999997,-97.09210000000007,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
21,-89.13465000000019,-113.82100000000014,-68.65419999999995,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
22,-60.46454999999992,-85.49419999999986,-39.6407999999999,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
23,-30.15870000000018,-56.281099999999924,-8.242199999999912,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
24,8.027049999999917,-24.954500000000053,36.80269999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
25,45.82239999999979,19.96010000000001,67.47880000000009,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
26,83.04774999999995,50.74180000000001,111.14779999999996,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
27,141.66009999999983,94.40609999999992,184.70820000000003,158,1.0000000000000002,24,64,24,,0,,,0,,,0,
